contrat_id,client_id,produit_id,type_produit,date_souscription,date_effet,date_echeance,prime_mensuelle,capital_assure,franchise,statut,mode_paiement,loaded_at
CTR_006533,CLI_002634,PROD_Santé_05,Santé,2022-12-27,2022-12-27,2026-12-06,70.96,0.0,0,Actif,Carte,2026-02-15 18:34:23.898035
CTR_006534,CLI_002634,PROD_Auto_01,Auto,2024-02-11,2024-02-11,2027-01-26,63.59,36384.84,200,Résilié,Prélèvement,2026-02-15 18:34:23.898302
CTR_006535,CLI_002635,PROD_Vie_02,Vie,2024-07-30,2024-07-30,2027-07-15,385.44,370453.91,0,Actif,Virement,2026-02-15 18:34:23.899509
CTR_006536,CLI_002636,PROD_Auto_02,Auto,2023-09-28,2023-09-28,2028-09-01,149.59,20158.32,200,Actif,Virement,2026-02-15 18:34:23.900300
CTR_006537,CLI_002637,PROD_Vie_05,Vie,2023-11-28,2023-11-28,2026-11-12,192.69,297048.18,0,Actif,Carte,2026-02-15 18:34:23.900930
CTR_006538,CLI_002637,PROD_Épargne_02,Épargne,2023-12-26,2023-12-26,2028-11-29,285.15,22018.93,0,Actif,Virement,2026-02-15 18:34:23.901172
CTR_006539,CLI_002637,PROD_Santé_02,Santé,2024-10-09,2024-10-09,2029-09-13,129.89,0.0,0,Actif,Carte,2026-02-15 18:34:23.901381
CTR_006540,CLI_002638,PROD_Santé_04,Santé,2024-09-24,2024-09-24,2027-09-09,164.08,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.902767
CTR_006541,CLI_002638,PROD_Épargne_05,Épargne,2024-11-10,2024-11-10,2028-10-20,526.55,28747.27,0,Actif,Prélèvement,2026-02-15 18:34:23.903040
CTR_006542,CLI_002638,PROD_Habitation_05,Habitation,2024-09-09,2024-09-09,2028-08-19,59.1,141846.7,1000,Actif,Prélèvement,2026-02-15 18:34:23.904067
CTR_006543,CLI_002638,PROD_Épargne_02,Épargne,2024-10-21,2024-10-21,2026-10-11,270.81,90345.03,0,Résilié,Virement,2026-02-15 18:34:23.904347
CTR_006544,CLI_002639,PROD_Vie_01,Vie,2023-08-06,2023-08-06,2028-07-10,209.59,220995.76,0,Actif,Virement,2026-02-15 18:34:23.908865
CTR_006545,CLI_002639,PROD_Santé_02,Santé,2023-06-06,2023-06-06,2025-05-26,180.34,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:23.909346
CTR_006546,CLI_002639,PROD_Santé_04,Santé,2023-02-06,2023-02-06,2027-01-16,56.49,0.0,0,Actif,Virement,2026-02-15 18:34:23.909993
CTR_006547,CLI_002639,PROD_Auto_02,Auto,2024-02-23,2024-02-23,2028-02-02,103.2,44266.12,300,Actif,Prélèvement,2026-02-15 18:34:23.910236
CTR_006548,CLI_002640,PROD_Vie_05,Vie,2023-11-11,2023-11-11,2024-11-05,213.92,303600.73,0,Actif,Prélèvement,2026-02-15 18:34:23.911112
CTR_006549,CLI_002640,PROD_Vie_03,Vie,2024-12-23,2024-12-23,2025-12-18,477.78,230686.41,0,Résilié,Virement,2026-02-15 18:34:23.911364
CTR_006550,CLI_002641,PROD_Santé_03,Santé,2024-06-13,2024-06-13,2028-05-23,173.36,0.0,0,Actif,Virement,2026-02-15 18:34:23.911928
CTR_006551,CLI_002641,PROD_Santé_01,Santé,2024-06-07,2024-06-07,2029-05-12,86.75,0.0,0,Actif,Carte,2026-02-15 18:34:23.912082
CTR_006552,CLI_002642,PROD_Habitation_03,Habitation,2024-11-03,2024-11-03,2027-10-19,24.94,126582.23,1000,Actif,Prélèvement,2026-02-15 18:34:23.912676
CTR_006553,CLI_002642,PROD_Santé_01,Santé,2023-01-06,2023-01-06,2024-12-26,66.28,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.912845
CTR_006554,CLI_002643,PROD_Vie_03,Vie,2024-05-28,2024-05-28,2027-05-13,265.42,293420.94,0,Actif,Carte,2026-02-15 18:34:23.913394
CTR_006555,CLI_002643,PROD_Auto_01,Auto,2024-05-30,2024-05-30,2028-05-09,145.35,34108.9,1000,Actif,Prélèvement,2026-02-15 18:34:23.913631
CTR_006556,CLI_002643,PROD_Épargne_04,Épargne,2024-09-17,2024-09-17,2025-09-12,171.5,42396.83,0,Actif,Virement,2026-02-15 18:34:23.913836
CTR_006557,CLI_002643,PROD_Auto_05,Auto,2024-08-23,2024-08-23,2025-08-18,119.05,22308.99,1000,Actif,Prélèvement,2026-02-15 18:34:23.914050
CTR_006558,CLI_002644,PROD_Auto_03,Auto,2024-12-27,2024-12-27,2028-12-06,148.8,42980.45,500,Actif,Carte,2026-02-15 18:34:23.914723
CTR_006559,CLI_002645,PROD_Auto_03,Auto,2024-12-02,2024-12-02,2029-11-06,54.03,38486.09,300,Actif,Virement,2026-02-15 18:34:23.915240
CTR_006560,CLI_002646,PROD_Épargne_01,Épargne,2024-04-25,2024-04-25,2026-04-15,366.56,36858.29,0,Actif,Carte,2026-02-15 18:34:23.915808
CTR_006561,CLI_002646,PROD_Habitation_02,Habitation,2024-06-05,2024-06-05,2028-05-15,67.66,159110.29,500,Actif,Prélèvement,2026-02-15 18:34:23.916027
CTR_006562,CLI_002646,PROD_Auto_02,Auto,2024-07-28,2024-07-28,2029-07-02,74.67,21638.43,200,Actif,Carte,2026-02-15 18:34:23.916246
CTR_006563,CLI_002647,PROD_Santé_03,Santé,2024-12-23,2024-12-23,2029-11-27,183.72,0.0,0,Actif,Carte,2026-02-15 18:34:23.916904
CTR_006564,CLI_002648,PROD_Épargne_01,Épargne,2023-12-22,2023-12-22,2024-12-16,736.8,36123.59,0,Actif,Carte,2026-02-15 18:34:23.917455
CTR_006565,CLI_002649,PROD_Épargne_05,Épargne,2024-11-26,2024-11-26,2027-11-11,588.61,77538.87,0,Actif,Prélèvement,2026-02-15 18:34:23.918113
CTR_006566,CLI_002650,PROD_Santé_02,Santé,2023-09-01,2023-09-01,2028-08-05,146.95,0.0,0,Actif,Virement,2026-02-15 18:34:23.919310
CTR_006567,CLI_002650,PROD_Santé_01,Santé,2024-08-28,2024-08-28,2028-08-07,139.64,0.0,0,Résilié,Carte,2026-02-15 18:34:23.919739
CTR_006568,CLI_002651,PROD_Vie_03,Vie,2024-11-12,2024-11-12,2029-10-17,200.31,184413.19,0,Résilié,Virement,2026-02-15 18:34:23.921020
CTR_006569,CLI_002651,PROD_Épargne_04,Épargne,2024-12-21,2024-12-21,2028-11-30,881.45,83639.93,0,Résilié,Prélèvement,2026-02-15 18:34:23.921370
CTR_006570,CLI_002652,PROD_Habitation_05,Habitation,2024-05-19,2024-05-19,2025-05-14,68.85,227642.91,500,Actif,Carte,2026-02-15 18:34:23.922919
CTR_006571,CLI_002652,PROD_Auto_02,Auto,2023-09-12,2023-09-12,2025-09-01,33.44,30392.4,1000,Actif,Carte,2026-02-15 18:34:23.923210
CTR_006572,CLI_002652,PROD_Auto_05,Auto,2023-10-11,2023-10-11,2027-09-20,98.89,14639.58,500,Résilié,Virement,2026-02-15 18:34:23.923505
CTR_006573,CLI_002653,PROD_Santé_01,Santé,2024-09-06,2024-09-06,2025-09-01,143.63,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.924381
CTR_006574,CLI_002653,PROD_Vie_04,Vie,2024-07-30,2024-07-30,2028-07-09,111.8,225036.47,0,Actif,Carte,2026-02-15 18:34:23.924617
CTR_006575,CLI_002654,PROD_Auto_03,Auto,2023-04-05,2023-04-05,2024-03-30,143.94,37735.78,200,Actif,Virement,2026-02-15 18:34:23.925496
CTR_006576,CLI_002654,PROD_Auto_04,Auto,2024-12-15,2024-12-15,2025-12-10,133.09,10027.19,1000,Actif,Carte,2026-02-15 18:34:23.925755
CTR_006577,CLI_002655,PROD_Santé_05,Santé,2023-04-27,2023-04-27,2028-03-31,109.26,0.0,0,Actif,Virement,2026-02-15 18:34:23.926547
CTR_006578,CLI_002655,PROD_Santé_01,Santé,2022-11-23,2022-11-23,2026-11-02,68.82,0.0,0,Actif,Carte,2026-02-15 18:34:23.926746
CTR_006579,CLI_002655,PROD_Auto_03,Auto,2023-08-14,2023-08-14,2027-07-24,149.29,47028.84,500,Actif,Virement,2026-02-15 18:34:23.926878
CTR_006580,CLI_002655,PROD_Vie_04,Vie,2022-05-25,2022-05-25,2023-05-20,216.36,370769.55,0,Actif,Prélèvement,2026-02-15 18:34:23.927065
CTR_006581,CLI_002656,PROD_Habitation_03,Habitation,2024-03-28,2024-03-28,2029-03-02,23.45,267097.61,300,Résilié,Virement,2026-02-15 18:34:23.927798
CTR_006582,CLI_002657,PROD_Habitation_03,Habitation,2024-05-30,2024-05-30,2025-05-25,77.01,111391.49,300,Actif,Virement,2026-02-15 18:34:23.928357
CTR_006583,CLI_002657,PROD_Vie_04,Vie,2024-01-18,2024-01-18,2025-01-12,137.0,160078.01,0,Actif,Virement,2026-02-15 18:34:23.928610
CTR_006584,CLI_002657,PROD_Santé_05,Santé,2023-10-26,2023-10-26,2026-10-10,137.25,0.0,0,Actif,Virement,2026-02-15 18:34:23.928773
CTR_006585,CLI_002658,PROD_Habitation_03,Habitation,2024-06-02,2024-06-02,2028-05-12,21.32,247802.0,300,Actif,Carte,2026-02-15 18:34:23.929352
CTR_006586,CLI_002659,PROD_Vie_04,Vie,2024-12-26,2024-12-26,2029-11-30,302.15,66179.92,0,Actif,Prélèvement,2026-02-15 18:34:23.929970
CTR_006587,CLI_002660,PROD_Vie_03,Vie,2024-10-30,2024-10-30,2025-10-25,168.05,429675.35,0,Actif,Prélèvement,2026-02-15 18:34:23.930482
CTR_006588,CLI_002661,PROD_Vie_03,Vie,2024-12-11,2024-12-11,2026-12-01,293.73,243928.48,0,Actif,Prélèvement,2026-02-15 18:34:23.931090
CTR_006589,CLI_002662,PROD_Vie_02,Vie,2024-05-19,2024-05-19,2026-05-09,185.6,360849.99,0,Actif,Prélèvement,2026-02-15 18:34:23.931787
CTR_006590,CLI_002662,PROD_Épargne_03,Épargne,2023-11-18,2023-11-18,2025-11-07,428.96,35067.04,0,Actif,Carte,2026-02-15 18:34:23.932023
CTR_006591,CLI_002663,PROD_Habitation_04,Habitation,2023-10-23,2023-10-23,2024-10-17,36.7,290258.73,1000,Actif,Carte,2026-02-15 18:34:23.932524
CTR_006592,CLI_002663,PROD_Santé_04,Santé,2023-11-16,2023-11-16,2026-10-31,100.71,0.0,0,Résilié,Virement,2026-02-15 18:34:23.932649
CTR_006593,CLI_002664,PROD_Santé_04,Santé,2024-01-26,2024-01-26,2027-01-10,89.57,0.0,0,Actif,Carte,2026-02-15 18:34:23.933450
CTR_006594,CLI_002665,PROD_Auto_03,Auto,2024-05-21,2024-05-21,2025-05-16,65.01,12488.92,500,Actif,Carte,2026-02-15 18:34:23.934425
CTR_006595,CLI_002665,PROD_Santé_01,Santé,2024-05-08,2024-05-08,2025-05-03,187.74,0.0,0,Résilié,Carte,2026-02-15 18:34:23.934665
CTR_006596,CLI_002666,PROD_Habitation_02,Habitation,2023-07-30,2023-07-30,2024-07-24,98.38,170954.45,300,Actif,Virement,2026-02-15 18:34:23.935966
CTR_006597,CLI_002666,PROD_Épargne_03,Épargne,2023-12-21,2023-12-21,2028-11-24,459.34,50585.35,0,Actif,Prélèvement,2026-02-15 18:34:23.936327
CTR_006598,CLI_002666,PROD_Vie_02,Vie,2024-09-13,2024-09-13,2028-08-23,479.92,242631.68,0,Actif,Carte,2026-02-15 18:34:23.936675
CTR_006599,CLI_002667,PROD_Épargne_01,Épargne,2024-08-06,2024-08-06,2028-07-16,294.03,53083.98,0,Actif,Prélèvement,2026-02-15 18:34:23.938206
CTR_006600,CLI_002667,PROD_Habitation_05,Habitation,2023-03-27,2023-03-27,2027-03-06,23.14,217134.04,300,Résilié,Carte,2026-02-15 18:34:23.938666
CTR_006601,CLI_002667,PROD_Épargne_03,Épargne,2023-11-19,2023-11-19,2026-11-03,306.03,56646.19,0,Actif,Carte,2026-02-15 18:34:23.939220
CTR_006602,CLI_002667,PROD_Santé_02,Santé,2024-02-27,2024-02-27,2026-02-16,192.27,0.0,0,Actif,Virement,2026-02-15 18:34:23.939626
CTR_006603,CLI_002668,PROD_Auto_02,Auto,2024-07-22,2024-07-22,2029-06-26,121.35,49672.42,500,Actif,Virement,2026-02-15 18:34:23.941276
CTR_006604,CLI_002668,PROD_Santé_01,Santé,2023-08-02,2023-08-02,2028-07-06,142.66,0.0,0,Actif,Virement,2026-02-15 18:34:23.941893
CTR_006605,CLI_002668,PROD_Habitation_02,Habitation,2024-05-29,2024-05-29,2025-05-24,91.03,277874.33,1000,Actif,Prélèvement,2026-02-15 18:34:23.942299
CTR_006606,CLI_002669,PROD_Épargne_02,Épargne,2024-03-02,2024-03-02,2029-02-04,903.09,10749.7,0,Actif,Virement,2026-02-15 18:34:23.943459
CTR_006607,CLI_002669,PROD_Auto_01,Auto,2024-02-01,2024-02-01,2027-01-16,73.52,27396.9,200,Actif,Carte,2026-02-15 18:34:23.943915
CTR_006608,CLI_002669,PROD_Épargne_05,Épargne,2024-10-13,2024-10-13,2025-10-08,401.82,30261.75,0,Résilié,Carte,2026-02-15 18:34:23.944194
CTR_006609,CLI_002669,PROD_Habitation_02,Habitation,2023-09-20,2023-09-20,2025-09-09,97.95,159220.75,500,Actif,Carte,2026-02-15 18:34:23.944455
CTR_006610,CLI_002670,PROD_Auto_01,Auto,2024-08-14,2024-08-14,2026-08-04,80.51,12290.35,200,Actif,Carte,2026-02-15 18:34:23.945389
CTR_006611,CLI_002670,PROD_Auto_04,Auto,2024-07-17,2024-07-17,2026-07-07,53.93,35979.08,500,Actif,Prélèvement,2026-02-15 18:34:23.945665
CTR_006612,CLI_002670,PROD_Vie_05,Vie,2024-12-02,2024-12-02,2025-11-27,365.68,165843.11,0,Résilié,Virement,2026-02-15 18:34:23.945919
CTR_006613,CLI_002670,PROD_Auto_03,Auto,2024-03-08,2024-03-08,2027-02-21,75.67,31149.0,200,Actif,Prélèvement,2026-02-15 18:34:23.946125
CTR_006614,CLI_002671,PROD_Habitation_03,Habitation,2024-07-25,2024-07-25,2028-07-04,75.18,100939.95,1000,Actif,Prélèvement,2026-02-15 18:34:23.946745
CTR_006615,CLI_002671,PROD_Vie_04,Vie,2024-07-10,2024-07-10,2027-06-25,379.05,230254.31,0,Résilié,Prélèvement,2026-02-15 18:34:23.946960
CTR_006616,CLI_002672,PROD_Auto_01,Auto,2024-09-07,2024-09-07,2026-08-28,127.52,17815.83,200,Actif,Prélèvement,2026-02-15 18:34:23.947605
CTR_006617,CLI_002672,PROD_Habitation_04,Habitation,2024-11-12,2024-11-12,2029-10-17,61.19,298290.83,300,Résilié,Carte,2026-02-15 18:34:23.947903
CTR_006618,CLI_002673,PROD_Auto_03,Auto,2024-12-24,2024-12-24,2027-12-09,44.96,32476.83,500,Actif,Virement,2026-02-15 18:34:23.948808
CTR_006619,CLI_002674,PROD_Auto_03,Auto,2024-10-25,2024-10-25,2027-10-10,94.76,37529.94,200,Actif,Carte,2026-02-15 18:34:23.949715
CTR_006620,CLI_002674,PROD_Auto_04,Auto,2024-11-20,2024-11-20,2026-11-10,132.95,19127.66,500,Actif,Virement,2026-02-15 18:34:23.950012
CTR_006621,CLI_002674,PROD_Vie_04,Vie,2024-09-12,2024-09-12,2029-08-17,184.85,205888.71,0,Actif,Prélèvement,2026-02-15 18:34:23.950268
CTR_006622,CLI_002675,PROD_Habitation_05,Habitation,2024-09-30,2024-09-30,2025-09-25,45.86,295623.39,300,Actif,Carte,2026-02-15 18:34:23.951274
CTR_006623,CLI_002675,PROD_Habitation_01,Habitation,2024-12-04,2024-12-04,2025-11-29,81.84,228474.54,300,Actif,Carte,2026-02-15 18:34:23.951588
CTR_006624,CLI_002675,PROD_Auto_05,Auto,2024-02-21,2024-02-21,2028-01-31,100.47,27783.19,200,Actif,Prélèvement,2026-02-15 18:34:23.952184
CTR_006625,CLI_002676,PROD_Épargne_05,Épargne,2023-08-22,2023-08-22,2025-08-11,546.0,49738.62,0,Actif,Prélèvement,2026-02-15 18:34:23.954096
CTR_006626,CLI_002676,PROD_Auto_05,Auto,2023-10-11,2023-10-11,2024-10-05,93.2,33892.77,200,Actif,Carte,2026-02-15 18:34:23.954533
CTR_006627,CLI_002676,PROD_Vie_04,Vie,2022-08-04,2022-08-04,2023-07-30,408.07,449018.16,0,Actif,Carte,2026-02-15 18:34:23.956001
CTR_006628,CLI_002677,PROD_Santé_05,Santé,2024-08-30,2024-08-30,2025-08-25,87.72,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.957505
CTR_006629,CLI_002677,PROD_Habitation_01,Habitation,2024-12-09,2024-12-09,2026-11-29,59.58,200377.29,300,Actif,Carte,2026-02-15 18:34:23.958118
CTR_006630,CLI_002677,PROD_Vie_05,Vie,2024-12-09,2024-12-09,2025-12-04,120.03,82003.38,0,Résilié,Virement,2026-02-15 18:34:23.958670
CTR_006631,CLI_002677,PROD_Épargne_02,Épargne,2024-11-19,2024-11-19,2029-10-24,856.48,46469.66,0,Actif,Prélèvement,2026-02-15 18:34:23.959016
CTR_006632,CLI_002678,PROD_Vie_05,Vie,2024-04-21,2024-04-21,2028-03-31,351.43,242505.13,0,Actif,Virement,2026-02-15 18:34:23.960353
CTR_006633,CLI_002678,PROD_Épargne_04,Épargne,2024-11-30,2024-11-30,2028-11-09,376.52,88574.22,0,Actif,Prélèvement,2026-02-15 18:34:23.960626
CTR_006634,CLI_002678,PROD_Épargne_03,Épargne,2024-02-24,2024-02-24,2026-02-13,818.53,42080.2,0,Actif,Virement,2026-02-15 18:34:23.960852
CTR_006635,CLI_002678,PROD_Santé_04,Santé,2024-09-12,2024-09-12,2027-08-28,53.47,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.961079
CTR_006636,CLI_002679,PROD_Vie_04,Vie,2024-10-27,2024-10-27,2025-10-22,353.75,246039.3,0,Actif,Prélèvement,2026-02-15 18:34:23.962462
CTR_006637,CLI_002680,PROD_Épargne_01,Épargne,2024-11-09,2024-11-09,2025-11-04,820.59,17850.21,0,Résilié,Prélèvement,2026-02-15 18:34:23.963333
CTR_006638,CLI_002680,PROD_Épargne_02,Épargne,2024-10-20,2024-10-20,2025-10-15,202.12,93745.07,0,Actif,Carte,2026-02-15 18:34:23.963678
CTR_006639,CLI_002681,PROD_Auto_02,Auto,2024-03-16,2024-03-16,2025-03-11,44.27,46310.56,1000,Actif,Prélèvement,2026-02-15 18:34:23.964478
CTR_006640,CLI_002681,PROD_Santé_01,Santé,2024-10-08,2024-10-08,2029-09-12,157.08,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.964855
CTR_006641,CLI_002681,PROD_Vie_02,Vie,2024-11-02,2024-11-02,2027-10-18,177.45,194170.67,0,Actif,Carte,2026-02-15 18:34:23.965366
CTR_006642,CLI_002682,PROD_Épargne_03,Épargne,2023-11-30,2023-11-30,2025-11-19,625.18,16008.37,0,Actif,Carte,2026-02-15 18:34:23.966299
CTR_006643,CLI_002682,PROD_Santé_01,Santé,2023-07-03,2023-07-03,2026-06-17,110.55,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.966651
CTR_006644,CLI_002683,PROD_Santé_01,Santé,2024-10-14,2024-10-14,2025-10-09,114.49,0.0,0,Actif,Carte,2026-02-15 18:34:23.967486
CTR_006645,CLI_002683,PROD_Auto_04,Auto,2023-08-29,2023-08-29,2027-08-08,149.1,36868.48,500,Actif,Prélèvement,2026-02-15 18:34:23.967782
CTR_006646,CLI_002683,PROD_Santé_03,Santé,2024-06-04,2024-06-04,2028-05-14,59.61,0.0,0,Actif,Virement,2026-02-15 18:34:23.968015
CTR_006647,CLI_002683,PROD_Habitation_03,Habitation,2023-06-13,2023-06-13,2028-05-17,92.75,92106.39,300,Actif,Virement,2026-02-15 18:34:23.968242
CTR_006648,CLI_002684,PROD_Vie_02,Vie,2022-08-13,2022-08-13,2024-08-02,101.74,484042.57,0,Actif,Prélèvement,2026-02-15 18:34:23.970229
CTR_006649,CLI_002684,PROD_Épargne_05,Épargne,2024-09-24,2024-09-24,2027-09-09,949.07,98302.19,0,Résilié,Prélèvement,2026-02-15 18:34:23.970788
CTR_006650,CLI_002684,PROD_Épargne_02,Épargne,2022-10-06,2022-10-06,2023-10-01,646.05,25259.8,0,Résilié,Carte,2026-02-15 18:34:23.971244
CTR_006651,CLI_002685,PROD_Épargne_05,Épargne,2024-09-13,2024-09-13,2026-09-03,892.41,29714.26,0,Résilié,Prélèvement,2026-02-15 18:34:23.972444
CTR_006652,CLI_002685,PROD_Habitation_01,Habitation,2024-12-13,2024-12-13,2025-12-08,36.37,52237.27,300,Actif,Prélèvement,2026-02-15 18:34:23.972919
CTR_006653,CLI_002686,PROD_Santé_02,Santé,2023-11-06,2023-11-06,2026-10-21,194.07,0.0,0,Actif,Prélèvement,2026-02-15 18:34:23.974067
CTR_006654,CLI_002686,PROD_Vie_04,Vie,2024-07-08,2024-07-08,2027-06-23,300.47,301110.62,0,Actif,Carte,2026-02-15 18:34:23.974616
CTR_006655,CLI_002686,PROD_Auto_01,Auto,2024-05-06,2024-05-06,2025-05-01,139.88,42674.72,1000,Actif,Prélèvement,2026-02-15 18:34:23.975629
CTR_006656,CLI_002687,PROD_Habitation_03,Habitation,2024-12-21,2024-12-21,2027-12-06,86.21,54755.43,300,Actif,Prélèvement,2026-02-15 18:34:23.979265
CTR_006657,CLI_002687,PROD_Épargne_04,Épargne,2024-12-24,2024-12-24,2026-12-14,524.95,45812.31,0,Résilié,Virement,2026-02-15 18:34:23.979752
CTR_006658,CLI_002687,PROD_Habitation_01,Habitation,2024-12-28,2024-12-28,2025-12-23,46.87,55233.93,1000,Actif,Virement,2026-02-15 18:34:23.980048
CTR_006659,CLI_002688,PROD_Santé_04,Santé,2024-11-21,2024-11-21,2027-11-06,56.67,0.0,0,Actif,Virement,2026-02-15 18:34:23.980831
CTR_006660,CLI_002688,PROD_Auto_04,Auto,2024-10-17,2024-10-17,2025-10-12,131.45,20753.38,300,Résilié,Virement,2026-02-15 18:34:23.981068
CTR_006661,CLI_002688,PROD_Vie_02,Vie,2024-12-10,2024-12-10,2028-11-19,186.39,62664.64,0,Actif,Virement,2026-02-15 18:34:23.981317
CTR_006662,CLI_002688,PROD_Auto_04,Auto,2024-10-22,2024-10-22,2029-09-26,99.16,14826.84,500,Actif,Prélèvement,2026-02-15 18:34:23.981577
CTR_006663,CLI_002689,PROD_Habitation_03,Habitation,2024-04-03,2024-04-03,2028-03-13,74.44,235474.99,300,Actif,Carte,2026-02-15 18:34:23.982415
CTR_006664,CLI_002690,PROD_Vie_04,Vie,2024-12-20,2024-12-20,2026-12-10,207.35,451058.61,0,Actif,Prélèvement,2026-02-15 18:34:23.983539
CTR_006665,CLI_002690,PROD_Auto_04,Auto,2024-12-23,2024-12-23,2026-12-13,135.47,42588.34,200,Actif,Prélèvement,2026-02-15 18:34:23.983873
CTR_006666,CLI_002691,PROD_Épargne_01,Épargne,2024-01-18,2024-01-18,2027-12-28,668.65,37428.05,0,Actif,Prélèvement,2026-02-15 18:34:23.984865
CTR_006667,CLI_002692,PROD_Vie_01,Vie,2024-03-03,2024-03-03,2028-02-11,435.04,287955.91,0,Actif,Carte,2026-02-15 18:34:23.986574
CTR_006668,CLI_002692,PROD_Auto_01,Auto,2023-09-01,2023-09-01,2025-08-21,144.87,13822.69,300,Actif,Prélèvement,2026-02-15 18:34:23.986887
CTR_006669,CLI_002692,PROD_Habitation_03,Habitation,2024-09-23,2024-09-23,2029-08-28,41.79,72180.54,1000,Actif,Virement,2026-02-15 18:34:23.987664
CTR_006670,CLI_002692,PROD_Auto_01,Auto,2024-10-09,2024-10-09,2026-09-29,93.44,34202.74,1000,Actif,Virement,2026-02-15 18:34:23.988221
CTR_006671,CLI_002693,PROD_Vie_01,Vie,2023-11-07,2023-11-07,2026-10-22,404.08,429970.28,0,Résilié,Carte,2026-02-15 18:34:23.990195
CTR_006672,CLI_002693,PROD_Auto_01,Auto,2022-12-05,2022-12-05,2027-11-09,108.13,47700.37,200,Actif,Virement,2026-02-15 18:34:23.990570
CTR_006673,CLI_002693,PROD_Santé_05,Santé,2022-10-15,2022-10-15,2025-09-29,119.43,0.0,0,Résilié,Carte,2026-02-15 18:34:23.990856
CTR_006674,CLI_002694,PROD_Santé_02,Santé,2023-05-31,2023-05-31,2024-05-25,112.61,0.0,0,Résilié,Carte,2026-02-15 18:34:23.992821
CTR_006675,CLI_002694,PROD_Épargne_02,Épargne,2023-03-31,2023-03-31,2027-03-10,322.36,46203.82,0,Actif,Virement,2026-02-15 18:34:23.993161
CTR_006676,CLI_002694,PROD_Santé_01,Santé,2024-08-17,2024-08-17,2025-08-12,99.19,0.0,0,Actif,Carte,2026-02-15 18:34:23.993438
CTR_006677,CLI_002695,PROD_Épargne_02,Épargne,2024-06-01,2024-06-01,2025-05-27,159.77,87326.48,0,Actif,Virement,2026-02-15 18:34:23.994377
CTR_006678,CLI_002695,PROD_Épargne_04,Épargne,2024-04-10,2024-04-10,2027-03-26,241.48,48726.27,0,Actif,Prélèvement,2026-02-15 18:34:23.994633
CTR_006679,CLI_002695,PROD_Épargne_02,Épargne,2023-12-23,2023-12-23,2027-12-02,250.48,69594.97,0,Actif,Carte,2026-02-15 18:34:23.994856
CTR_006680,CLI_002695,PROD_Santé_03,Santé,2024-05-27,2024-05-27,2027-05-12,65.41,0.0,0,Résilié,Virement,2026-02-15 18:34:23.995073
CTR_006681,CLI_002696,PROD_Auto_03,Auto,2024-07-06,2024-07-06,2026-06-26,105.74,14287.28,300,Actif,Virement,2026-02-15 18:34:23.995905
CTR_006682,CLI_002696,PROD_Auto_03,Auto,2024-02-29,2024-02-29,2029-02-02,40.25,33268.48,300,Actif,Carte,2026-02-15 18:34:23.996208
CTR_006683,CLI_002696,PROD_Habitation_01,Habitation,2024-05-07,2024-05-07,2029-04-11,61.31,183894.03,500,Actif,Virement,2026-02-15 18:34:23.996455
CTR_006684,CLI_002697,PROD_Habitation_01,Habitation,2024-04-30,2024-04-30,2027-04-15,42.9,93327.45,300,Actif,Carte,2026-02-15 18:34:23.998445
CTR_006685,CLI_002698,PROD_Santé_01,Santé,2024-06-14,2024-06-14,2029-05-19,189.13,0.0,0,Actif,Carte,2026-02-15 18:34:24.000100
CTR_006686,CLI_002699,PROD_Habitation_03,Habitation,2024-04-02,2024-04-02,2026-03-23,54.9,295707.21,1000,Actif,Prélèvement,2026-02-15 18:34:24.001283
CTR_006687,CLI_002700,PROD_Auto_01,Auto,2024-02-27,2024-02-27,2026-02-16,130.27,14821.45,500,Actif,Carte,2026-02-15 18:34:24.002907
CTR_006688,CLI_002700,PROD_Vie_03,Vie,2023-10-20,2023-10-20,2028-09-23,124.2,383348.2,0,Actif,Prélèvement,2026-02-15 18:34:24.003287
CTR_006689,CLI_002701,PROD_Santé_05,Santé,2024-10-11,2024-10-11,2029-09-15,195.13,0.0,0,Actif,Prélèvement,2026-02-15 18:34:24.004330
CTR_006690,CLI_002701,PROD_Vie_04,Vie,2024-03-11,2024-03-11,2026-03-01,114.07,473995.21,0,Actif,Carte,2026-02-15 18:34:24.005263
CTR_006691,CLI_002701,PROD_Vie_05,Vie,2023-03-09,2023-03-09,2026-02-21,197.92,96984.11,0,Actif,Virement,2026-02-15 18:34:24.006305
CTR_006692,CLI_002702,PROD_Santé_05,Santé,2024-01-14,2024-01-14,2026-01-03,110.86,0.0,0,Actif,Virement,2026-02-15 18:34:24.007353
CTR_006693,CLI_002702,PROD_Santé_01,Santé,2024-01-20,2024-01-20,2027-01-04,60.95,0.0,0,Actif,Virement,2026-02-15 18:34:24.007857
CTR_006694,CLI_002703,PROD_Auto_02,Auto,2024-05-29,2024-05-29,2028-05-08,43.49,40533.0,500,Résilié,Carte,2026-02-15 18:34:24.009136
