prime_id,contrat_id,date_echeance,montant_prime,date_paiement,statut_paiement,loaded_at
PRM_00045111,CTR_004865,2024-05-26,20.34,2024-06-07,Retard,2026-02-15 18:34:36.742006
PRM_00045112,CTR_004865,2024-06-25,20.34,2024-06-28,Payé,2026-02-15 18:34:36.742025
PRM_00045113,CTR_004865,2024-07-25,20.34,2024-07-27,Payé,2026-02-15 18:34:36.742044
PRM_00045114,CTR_004865,2024-08-24,20.34,2024-09-21,Retard,2026-02-15 18:34:36.742064
PRM_00045115,CTR_004865,2024-09-23,20.34,2024-09-23,Payé,2026-02-15 18:34:36.742083
PRM_00045116,CTR_004865,2024-10-23,20.34,2024-10-23,Payé,2026-02-15 18:34:36.742102
PRM_00045117,CTR_004865,2024-11-22,20.34,2024-11-24,Payé,2026-02-15 18:34:36.742122
PRM_00045118,CTR_004865,2024-12-22,20.34,2025-01-12,Retard,2026-02-15 18:34:36.742141
PRM_00045119,CTR_004866,2024-09-05,196.19,2024-09-06,Payé,2026-02-15 18:34:36.742430
PRM_00045120,CTR_004866,2024-10-05,196.19,2024-10-05,Payé,2026-02-15 18:34:36.742475
PRM_00045121,CTR_004866,2024-11-04,196.19,2024-11-04,Payé,2026-02-15 18:34:36.742517
PRM_00045122,CTR_004866,2024-12-04,196.19,2024-12-06,Payé,2026-02-15 18:34:36.742558
PRM_00045123,CTR_004867,2024-08-21,47.87,2024-08-26,Payé,2026-02-15 18:34:36.742795
PRM_00045124,CTR_004867,2024-09-20,47.87,2024-09-23,Payé,2026-02-15 18:34:36.742819
PRM_00045125,CTR_004867,2024-10-20,47.87,2024-10-25,Payé,2026-02-15 18:34:36.742839
PRM_00045126,CTR_004867,2024-11-19,47.87,2024-11-20,Payé,2026-02-15 18:34:36.742859
PRM_00045127,CTR_004867,2024-12-19,47.87,2024-12-21,Payé,2026-02-15 18:34:36.742878
PRM_00045128,CTR_004868,2024-12-23,26.76,2024-12-28,Payé,2026-02-15 18:34:36.743061
PRM_00045129,CTR_004869,2024-11-08,43.06,2024-11-12,Payé,2026-02-15 18:34:36.743320
PRM_00045130,CTR_004869,2024-12-08,43.06,2024-12-12,Payé,2026-02-15 18:34:36.743367
PRM_00045131,CTR_004870,2023-06-12,62.3,2023-06-12,Payé,2026-02-15 18:34:36.743675
PRM_00045132,CTR_004870,2023-07-12,62.3,2023-07-13,Payé,2026-02-15 18:34:36.743717
PRM_00045133,CTR_004870,2023-08-11,62.3,2023-08-16,Payé,2026-02-15 18:34:36.743744
PRM_00045134,CTR_004870,2023-09-10,62.3,2023-09-10,Payé,2026-02-15 18:34:36.743781
PRM_00045135,CTR_004870,2023-10-10,62.3,2023-10-13,Payé,2026-02-15 18:34:36.743823
PRM_00045136,CTR_004870,2023-11-09,62.3,2023-11-10,Payé,2026-02-15 18:34:36.743866
PRM_00045137,CTR_004870,2023-12-09,62.3,,Impayé,2026-02-15 18:34:36.743897
PRM_00045138,CTR_004870,2024-01-08,62.3,2024-01-08,Payé,2026-02-15 18:34:36.743921
PRM_00045139,CTR_004870,2024-02-07,62.3,2024-02-07,Payé,2026-02-15 18:34:36.743941
PRM_00045140,CTR_004870,2024-03-08,62.3,2024-03-10,Payé,2026-02-15 18:34:36.743960
PRM_00045141,CTR_004870,2024-04-07,62.3,2024-04-07,Payé,2026-02-15 18:34:36.743979
PRM_00045142,CTR_004870,2024-05-07,62.3,2024-05-10,Payé,2026-02-15 18:34:36.743999
PRM_00045143,CTR_004870,2024-06-06,62.3,2024-06-24,Retard,2026-02-15 18:34:36.744019
PRM_00045144,CTR_004870,2024-07-06,62.3,2024-07-06,Payé,2026-02-15 18:34:36.744052
PRM_00045145,CTR_004870,2024-08-05,62.3,2024-08-08,Payé,2026-02-15 18:34:36.744091
PRM_00045146,CTR_004870,2024-09-04,62.3,2024-09-06,Payé,2026-02-15 18:34:36.744130
PRM_00045147,CTR_004870,2024-10-04,62.3,2024-10-04,Payé,2026-02-15 18:34:36.744170
PRM_00045148,CTR_004870,2024-11-03,62.3,2024-11-08,Payé,2026-02-15 18:34:36.744210
PRM_00045149,CTR_004870,2024-12-03,62.3,2024-12-05,Payé,2026-02-15 18:34:36.744248
PRM_00045150,CTR_004871,2024-08-24,620.13,2024-08-26,Payé,2026-02-15 18:34:36.744537
PRM_00045151,CTR_004871,2024-09-23,620.13,2024-09-27,Payé,2026-02-15 18:34:36.744581
PRM_00045152,CTR_004871,2024-10-23,620.13,2024-10-23,Payé,2026-02-15 18:34:36.744620
PRM_00045153,CTR_004871,2024-11-22,620.13,2024-12-02,Retard,2026-02-15 18:34:36.744661
PRM_00045154,CTR_004871,2024-12-22,620.13,2024-12-23,Payé,2026-02-15 18:34:36.744701
PRM_00045155,CTR_004872,2024-09-20,489.68,2024-09-23,Payé,2026-02-15 18:34:36.745059
PRM_00045156,CTR_004872,2024-10-20,489.68,2024-10-20,Payé,2026-02-15 18:34:36.745102
PRM_00045157,CTR_004872,2024-11-19,489.68,2024-12-03,Retard,2026-02-15 18:34:36.745143
PRM_00045158,CTR_004872,2024-12-19,489.68,2024-12-24,Payé,2026-02-15 18:34:36.745181
PRM_00045159,CTR_004873,2024-12-23,92.21,2025-01-04,Retard,2026-02-15 18:34:36.745460
PRM_00045160,CTR_004874,2024-11-06,44.64,2024-11-08,Payé,2026-02-15 18:34:36.745646
PRM_00045161,CTR_004874,2024-12-06,44.64,2024-12-08,Payé,2026-02-15 18:34:36.745668
PRM_00045162,CTR_004875,2024-10-08,42.47,2024-10-10,Payé,2026-02-15 18:34:36.745884
PRM_00045163,CTR_004875,2024-11-07,42.47,2024-11-08,Payé,2026-02-15 18:34:36.745925
PRM_00045164,CTR_004875,2024-12-07,42.47,2024-12-08,Payé,2026-02-15 18:34:36.745962
PRM_00045165,CTR_004876,2024-08-08,840.14,2024-08-13,Payé,2026-02-15 18:34:36.746276
PRM_00045166,CTR_004876,2024-09-07,840.14,2024-09-12,Payé,2026-02-15 18:34:36.746323
PRM_00045167,CTR_004876,2024-10-07,840.14,2024-10-09,Payé,2026-02-15 18:34:36.746360
PRM_00045168,CTR_004876,2024-11-06,840.14,2024-11-08,Payé,2026-02-15 18:34:36.746399
PRM_00045169,CTR_004876,2024-12-06,840.14,2024-12-10,Payé,2026-02-15 18:34:36.746438
PRM_00045170,CTR_004877,2024-01-06,297.0,2024-01-06,Payé,2026-02-15 18:34:36.746658
PRM_00045171,CTR_004877,2024-02-05,297.0,2024-02-05,Payé,2026-02-15 18:34:36.746682
PRM_00045172,CTR_004877,2024-03-06,297.0,2024-03-10,Payé,2026-02-15 18:34:36.746703
PRM_00045173,CTR_004877,2024-04-05,297.0,2024-04-07,Payé,2026-02-15 18:34:36.746723
PRM_00045174,CTR_004877,2024-05-05,297.0,2024-05-16,Retard,2026-02-15 18:34:36.746744
PRM_00045175,CTR_004877,2024-06-04,297.0,2024-06-06,Payé,2026-02-15 18:34:36.746764
PRM_00045176,CTR_004877,2024-07-04,297.0,2024-07-05,Payé,2026-02-15 18:34:36.746806
PRM_00045177,CTR_004877,2024-08-03,297.0,2024-08-03,Payé,2026-02-15 18:34:36.746829
PRM_00045178,CTR_004877,2024-09-02,297.0,2024-09-28,Retard,2026-02-15 18:34:36.746849
PRM_00045179,CTR_004877,2024-10-02,297.0,2024-10-05,Payé,2026-02-15 18:34:36.746868
PRM_00045180,CTR_004877,2024-11-01,297.0,2024-11-04,Payé,2026-02-15 18:34:36.746887
PRM_00045181,CTR_004877,2024-12-01,297.0,2024-12-02,Payé,2026-02-15 18:34:36.746907
PRM_00045182,CTR_004877,2024-12-31,297.0,2025-01-02,Payé,2026-02-15 18:34:36.746926
PRM_00045183,CTR_004878,2024-09-23,126.78,2024-09-26,Payé,2026-02-15 18:34:36.747177
PRM_00045184,CTR_004878,2024-10-23,126.78,2024-10-25,Payé,2026-02-15 18:34:36.747220
PRM_00045185,CTR_004878,2024-11-22,126.78,2024-11-23,Payé,2026-02-15 18:34:36.747262
PRM_00045186,CTR_004878,2024-12-22,126.78,2024-12-27,Payé,2026-02-15 18:34:36.747301
PRM_00045187,CTR_004879,2024-07-30,39.73,2024-08-02,Payé,2026-02-15 18:34:36.747612
PRM_00045188,CTR_004879,2024-08-29,39.73,2024-08-31,Payé,2026-02-15 18:34:36.747663
PRM_00045189,CTR_004879,2024-09-28,39.73,2024-09-28,Payé,2026-02-15 18:34:36.747706
PRM_00045190,CTR_004879,2024-10-28,39.73,2024-10-30,Payé,2026-02-15 18:34:36.747746
PRM_00045191,CTR_004879,2024-11-27,39.73,,Impayé,2026-02-15 18:34:36.747779
PRM_00045192,CTR_004879,2024-12-27,39.73,2024-12-29,Payé,2026-02-15 18:34:36.747821
PRM_00045193,CTR_004880,2023-09-17,44.24,2023-09-21,Payé,2026-02-15 18:34:36.748076
PRM_00045194,CTR_004880,2023-10-17,44.24,2023-10-21,Payé,2026-02-15 18:34:36.748101
PRM_00045195,CTR_004880,2023-11-16,44.24,2023-11-17,Payé,2026-02-15 18:34:36.748121
PRM_00045196,CTR_004880,2023-12-16,44.24,2023-12-21,Payé,2026-02-15 18:34:36.748140
PRM_00045197,CTR_004880,2024-01-15,44.24,2024-01-18,Payé,2026-02-15 18:34:36.748159
PRM_00045198,CTR_004880,2024-02-14,44.24,2024-02-16,Payé,2026-02-15 18:34:36.748179
PRM_00045199,CTR_004880,2024-03-15,44.24,2024-03-19,Payé,2026-02-15 18:34:36.748198
PRM_00045200,CTR_004880,2024-04-14,44.24,2024-04-17,Payé,2026-02-15 18:34:36.748218
PRM_00045201,CTR_004880,2024-05-14,44.24,2024-05-22,Retard,2026-02-15 18:34:36.748238
PRM_00045202,CTR_004880,2024-06-13,44.24,2024-06-15,Payé,2026-02-15 18:34:36.748257
PRM_00045203,CTR_004880,2024-07-13,44.24,2024-07-18,Payé,2026-02-15 18:34:36.748277
PRM_00045204,CTR_004880,2024-08-12,44.24,2024-08-22,Retard,2026-02-15 18:34:36.748297
PRM_00045205,CTR_004880,2024-09-11,44.24,2024-09-14,Payé,2026-02-15 18:34:36.748316
PRM_00045206,CTR_004880,2024-10-11,44.24,2024-10-14,Payé,2026-02-15 18:34:36.748336
PRM_00045207,CTR_004880,2024-11-10,44.24,2024-11-12,Payé,2026-02-15 18:34:36.748355
PRM_00045208,CTR_004880,2024-12-10,44.24,2024-12-13,Payé,2026-02-15 18:34:36.748374
PRM_00045209,CTR_004881,2023-04-10,152.63,2023-04-10,Payé,2026-02-15 18:34:36.748574
PRM_00045210,CTR_004881,2023-05-10,152.63,2023-05-13,Payé,2026-02-15 18:34:36.748615
PRM_00045211,CTR_004881,2023-06-09,152.63,2023-06-09,Payé,2026-02-15 18:34:36.748654
PRM_00045212,CTR_004881,2023-07-09,152.63,2023-07-14,Payé,2026-02-15 18:34:36.748693
PRM_00045213,CTR_004881,2023-08-08,152.63,2023-08-10,Payé,2026-02-15 18:34:36.748733
PRM_00045214,CTR_004881,2023-09-07,152.63,2023-09-12,Payé,2026-02-15 18:34:36.748770
PRM_00045215,CTR_004881,2023-10-07,152.63,2023-10-12,Payé,2026-02-15 18:34:36.748845
PRM_00045216,CTR_004881,2023-11-06,152.63,2023-11-06,Payé,2026-02-15 18:34:36.748888
PRM_00045217,CTR_004881,2023-12-06,152.63,2023-12-10,Payé,2026-02-15 18:34:36.748928
PRM_00045218,CTR_004881,2024-01-05,152.63,2024-01-06,Payé,2026-02-15 18:34:36.748969
PRM_00045219,CTR_004881,2024-02-04,152.63,2024-02-05,Payé,2026-02-15 18:34:36.749010
PRM_00045220,CTR_004881,2024-03-05,152.63,2024-03-07,Payé,2026-02-15 18:34:36.749049
PRM_00045221,CTR_004881,2024-04-04,152.63,2024-04-07,Payé,2026-02-15 18:34:36.749101
PRM_00045222,CTR_004881,2024-05-04,152.63,2024-05-05,Payé,2026-02-15 18:34:36.749141
PRM_00045223,CTR_004881,2024-06-03,152.63,2024-06-27,Retard,2026-02-15 18:34:36.749171
PRM_00045224,CTR_004881,2024-07-03,152.63,2024-07-18,Retard,2026-02-15 18:34:36.749191
PRM_00045225,CTR_004881,2024-08-02,152.63,2024-08-02,Payé,2026-02-15 18:34:36.749209
PRM_00045226,CTR_004881,2024-09-01,152.63,2024-09-04,Payé,2026-02-15 18:34:36.749228
PRM_00045227,CTR_004881,2024-10-01,152.63,2024-10-03,Payé,2026-02-15 18:34:36.749247
PRM_00045228,CTR_004881,2024-10-31,152.63,2024-11-01,Payé,2026-02-15 18:34:36.749279
PRM_00045229,CTR_004881,2024-11-30,152.63,2024-12-02,Payé,2026-02-15 18:34:36.749315
PRM_00045230,CTR_004881,2024-12-30,152.63,2025-01-04,Payé,2026-02-15 18:34:36.749352
PRM_00045231,CTR_004882,2024-04-28,167.23,2024-05-01,Payé,2026-02-15 18:34:36.749578
PRM_00045232,CTR_004882,2024-05-28,167.23,2024-05-30,Payé,2026-02-15 18:34:36.749600
PRM_00045233,CTR_004882,2024-06-27,167.23,2024-06-29,Payé,2026-02-15 18:34:36.749619
PRM_00045234,CTR_004882,2024-07-27,167.23,2024-07-27,Payé,2026-02-15 18:34:36.749637
PRM_00045235,CTR_004882,2024-08-26,167.23,2024-08-30,Payé,2026-02-15 18:34:36.749655
PRM_00045236,CTR_004882,2024-09-25,167.23,2024-09-30,Payé,2026-02-15 18:34:36.749673
PRM_00045237,CTR_004882,2024-10-25,167.23,2024-10-28,Payé,2026-02-15 18:34:36.749691
PRM_00045238,CTR_004882,2024-11-24,167.23,2024-11-28,Payé,2026-02-15 18:34:36.749709
PRM_00045239,CTR_004882,2024-12-24,167.23,2024-12-29,Payé,2026-02-15 18:34:36.749728
PRM_00045240,CTR_004883,2024-04-28,75.86,2024-05-01,Payé,2026-02-15 18:34:36.749897
PRM_00045241,CTR_004883,2024-05-28,75.86,2024-06-02,Payé,2026-02-15 18:34:36.749918
PRM_00045242,CTR_004883,2024-06-27,75.86,2024-06-27,Payé,2026-02-15 18:34:36.749937
PRM_00045243,CTR_004883,2024-07-27,75.86,2024-07-31,Payé,2026-02-15 18:34:36.749956
PRM_00045244,CTR_004883,2024-08-26,75.86,2024-09-22,Retard,2026-02-15 18:34:36.749990
PRM_00045245,CTR_004883,2024-09-25,75.86,2024-09-26,Payé,2026-02-15 18:34:36.750026
PRM_00045246,CTR_004883,2024-10-25,75.86,2024-10-30,Payé,2026-02-15 18:34:36.750062
PRM_00045247,CTR_004883,2024-11-24,75.86,2024-11-27,Payé,2026-02-15 18:34:36.750099
PRM_00045248,CTR_004883,2024-12-24,75.86,2024-12-26,Payé,2026-02-15 18:34:36.750134
PRM_00045249,CTR_004884,2023-09-20,751.01,2023-09-24,Payé,2026-02-15 18:34:36.750428
PRM_00045250,CTR_004884,2023-10-20,751.01,2023-10-20,Payé,2026-02-15 18:34:36.750471
PRM_00045251,CTR_004884,2023-11-19,751.01,2023-11-20,Payé,2026-02-15 18:34:36.750511
PRM_00045252,CTR_004884,2023-12-19,751.01,2023-12-24,Payé,2026-02-15 18:34:36.750545
PRM_00045253,CTR_004884,2024-01-18,751.01,2024-01-28,Retard,2026-02-15 18:34:36.750580
PRM_00045254,CTR_004884,2024-02-17,751.01,2024-02-19,Payé,2026-02-15 18:34:36.750618
PRM_00045255,CTR_004884,2024-03-18,751.01,2024-03-23,Payé,2026-02-15 18:34:36.750690
PRM_00045256,CTR_004884,2024-04-17,751.01,2024-04-21,Payé,2026-02-15 18:34:36.750766
PRM_00045257,CTR_004884,2024-05-17,751.01,2024-05-18,Payé,2026-02-15 18:34:36.750815
PRM_00045258,CTR_004884,2024-06-16,751.01,2024-06-21,Payé,2026-02-15 18:34:36.750847
PRM_00045259,CTR_004884,2024-07-16,751.01,2024-07-19,Payé,2026-02-15 18:34:36.750868
PRM_00045260,CTR_004884,2024-08-15,751.01,,Impayé,2026-02-15 18:34:36.750883
PRM_00045261,CTR_004884,2024-09-14,751.01,2024-09-14,Payé,2026-02-15 18:34:36.750928
PRM_00045262,CTR_004884,2024-10-14,751.01,2024-10-15,Payé,2026-02-15 18:34:36.750952
PRM_00045263,CTR_004884,2024-11-13,751.01,2024-11-18,Payé,2026-02-15 18:34:36.750971
PRM_00045264,CTR_004884,2024-12-13,751.01,2024-12-13,Payé,2026-02-15 18:34:36.751002
PRM_00045265,CTR_004885,2024-02-09,206.72,2024-02-13,Payé,2026-02-15 18:34:36.751373
PRM_00045266,CTR_004885,2024-03-10,206.72,2024-03-13,Payé,2026-02-15 18:34:36.751421
PRM_00045267,CTR_004885,2024-04-09,206.72,2024-04-11,Payé,2026-02-15 18:34:36.751463
PRM_00045268,CTR_004885,2024-05-09,206.72,2024-05-14,Payé,2026-02-15 18:34:36.751505
PRM_00045269,CTR_004885,2024-06-08,206.72,2024-06-12,Payé,2026-02-15 18:34:36.751546
PRM_00045270,CTR_004885,2024-07-08,206.72,2024-07-11,Payé,2026-02-15 18:34:36.751590
PRM_00045271,CTR_004885,2024-08-07,206.72,2024-08-11,Payé,2026-02-15 18:34:36.751633
PRM_00045272,CTR_004885,2024-09-06,206.72,2024-09-07,Payé,2026-02-15 18:34:36.751655
PRM_00045273,CTR_004885,2024-10-06,206.72,2024-10-09,Payé,2026-02-15 18:34:36.751675
PRM_00045274,CTR_004885,2024-11-05,206.72,2024-11-08,Payé,2026-02-15 18:34:36.751695
PRM_00045275,CTR_004885,2024-12-05,206.72,2025-01-02,Retard,2026-02-15 18:34:36.751715
PRM_00045276,CTR_004886,2023-08-03,118.28,2023-08-07,Payé,2026-02-15 18:34:36.752224
PRM_00045277,CTR_004886,2023-09-02,118.28,2023-09-02,Payé,2026-02-15 18:34:36.752282
PRM_00045278,CTR_004886,2023-10-02,118.28,2023-10-06,Payé,2026-02-15 18:34:36.752325
PRM_00045279,CTR_004886,2023-11-01,118.28,2023-11-03,Payé,2026-02-15 18:34:36.752358
PRM_00045280,CTR_004886,2023-12-01,118.28,2023-12-06,Payé,2026-02-15 18:34:36.752395
PRM_00045281,CTR_004886,2023-12-31,118.28,2024-01-05,Payé,2026-02-15 18:34:36.752433
PRM_00045282,CTR_004886,2024-01-30,118.28,2024-02-01,Payé,2026-02-15 18:34:36.752473
PRM_00045283,CTR_004886,2024-02-29,118.28,2024-02-29,Payé,2026-02-15 18:34:36.752511
PRM_00045284,CTR_004886,2024-03-30,118.28,2024-04-02,Payé,2026-02-15 18:34:36.752553
PRM_00045285,CTR_004886,2024-04-29,118.28,2024-05-02,Payé,2026-02-15 18:34:36.752589
PRM_00045286,CTR_004886,2024-05-29,118.28,2024-06-02,Payé,2026-02-15 18:34:36.752621
PRM_00045287,CTR_004886,2024-06-28,118.28,2024-07-02,Payé,2026-02-15 18:34:36.752655
PRM_00045288,CTR_004886,2024-07-28,118.28,2024-07-29,Payé,2026-02-15 18:34:36.752695
PRM_00045289,CTR_004886,2024-08-27,118.28,2024-08-27,Payé,2026-02-15 18:34:36.752739
PRM_00045290,CTR_004886,2024-09-26,118.28,2024-09-27,Payé,2026-02-15 18:34:36.752776
PRM_00045291,CTR_004886,2024-10-26,118.28,2024-10-26,Payé,2026-02-15 18:34:36.752810
PRM_00045292,CTR_004886,2024-11-25,118.28,2024-11-29,Payé,2026-02-15 18:34:36.752844
PRM_00045293,CTR_004886,2024-12-25,118.28,2024-12-25,Payé,2026-02-15 18:34:36.752878
PRM_00045294,CTR_004887,2024-10-12,99.72,2024-10-15,Payé,2026-02-15 18:34:36.753552
PRM_00045295,CTR_004887,2024-11-11,99.72,2024-11-12,Payé,2026-02-15 18:34:36.753597
PRM_00045296,CTR_004887,2024-12-11,99.72,2024-12-14,Payé,2026-02-15 18:34:36.753636
PRM_00045297,CTR_004888,2024-05-05,40.7,2024-05-06,Payé,2026-02-15 18:34:36.754069
PRM_00045298,CTR_004888,2024-06-04,40.7,2024-06-05,Payé,2026-02-15 18:34:36.754115
PRM_00045299,CTR_004888,2024-07-04,40.7,2024-07-05,Payé,2026-02-15 18:34:36.754145
PRM_00045300,CTR_004888,2024-08-03,40.7,2024-08-08,Payé,2026-02-15 18:34:36.754165
PRM_00045301,CTR_004888,2024-09-02,40.7,2024-09-22,Retard,2026-02-15 18:34:36.754186
PRM_00045302,CTR_004888,2024-10-02,40.7,2024-10-04,Payé,2026-02-15 18:34:36.754206
PRM_00045303,CTR_004888,2024-11-01,40.7,2024-11-05,Payé,2026-02-15 18:34:36.754241
PRM_00045304,CTR_004888,2024-12-01,40.7,2024-12-04,Payé,2026-02-15 18:34:36.754278
PRM_00045305,CTR_004888,2024-12-31,40.7,2025-01-04,Payé,2026-02-15 18:34:36.754317
PRM_00045306,CTR_004889,2024-12-03,354.64,2024-12-03,Payé,2026-02-15 18:34:36.754686
PRM_00045307,CTR_004890,2024-05-16,334.44,2024-05-18,Payé,2026-02-15 18:34:36.754972
PRM_00045308,CTR_004890,2024-06-15,334.44,2024-06-19,Payé,2026-02-15 18:34:36.755018
PRM_00045309,CTR_004890,2024-07-15,334.44,2024-07-15,Payé,2026-02-15 18:34:36.755056
PRM_00045310,CTR_004890,2024-08-14,334.44,2024-08-15,Payé,2026-02-15 18:34:36.755093
PRM_00045311,CTR_004890,2024-09-13,334.44,2024-10-08,Retard,2026-02-15 18:34:36.755133
PRM_00045312,CTR_004890,2024-10-13,334.44,2024-10-15,Payé,2026-02-15 18:34:36.755171
PRM_00045313,CTR_004890,2024-11-12,334.44,2024-11-14,Payé,2026-02-15 18:34:36.755248
PRM_00045314,CTR_004890,2024-12-12,334.44,2024-12-16,Payé,2026-02-15 18:34:36.755292
PRM_00045315,CTR_004891,2024-04-24,346.52,2024-05-22,Retard,2026-02-15 18:34:36.755625
PRM_00045316,CTR_004891,2024-05-24,346.52,2024-05-25,Payé,2026-02-15 18:34:36.755651
PRM_00045317,CTR_004891,2024-06-23,346.52,2024-06-25,Payé,2026-02-15 18:34:36.755672
PRM_00045318,CTR_004891,2024-07-23,346.52,2024-07-24,Payé,2026-02-15 18:34:36.755691
PRM_00045319,CTR_004891,2024-08-22,346.52,2024-08-23,Payé,2026-02-15 18:34:36.755711
PRM_00045320,CTR_004891,2024-09-21,346.52,2024-09-25,Payé,2026-02-15 18:34:36.755743
PRM_00045321,CTR_004891,2024-10-21,346.52,2024-10-24,Payé,2026-02-15 18:34:36.755784
PRM_00045322,CTR_004891,2024-11-20,346.52,2024-11-25,Payé,2026-02-15 18:34:36.755825
PRM_00045323,CTR_004891,2024-12-20,346.52,2024-12-24,Payé,2026-02-15 18:34:36.755861
PRM_00045324,CTR_004892,2022-03-09,314.35,2022-03-11,Payé,2026-02-15 18:34:36.756194
PRM_00045325,CTR_004892,2022-04-08,314.35,2022-04-13,Payé,2026-02-15 18:34:36.756236
PRM_00045326,CTR_004892,2022-05-08,314.35,2022-05-10,Payé,2026-02-15 18:34:36.756272
PRM_00045327,CTR_004892,2022-06-07,314.35,2022-06-10,Payé,2026-02-15 18:34:36.756307
PRM_00045328,CTR_004892,2022-07-07,314.35,2022-07-07,Payé,2026-02-15 18:34:36.756346
PRM_00045329,CTR_004892,2022-08-06,314.35,2022-08-24,Retard,2026-02-15 18:34:36.756387
PRM_00045330,CTR_004892,2022-09-05,314.35,2022-09-10,Payé,2026-02-15 18:34:36.756429
PRM_00045331,CTR_004892,2022-10-05,314.35,2022-10-09,Payé,2026-02-15 18:34:36.756468
PRM_00045332,CTR_004892,2022-11-04,314.35,2022-11-08,Payé,2026-02-15 18:34:36.756508
PRM_00045333,CTR_004892,2022-12-04,314.35,2022-12-09,Payé,2026-02-15 18:34:36.756547
PRM_00045334,CTR_004892,2023-01-03,314.35,2023-01-05,Payé,2026-02-15 18:34:36.756585
PRM_00045335,CTR_004892,2023-02-02,314.35,2023-02-13,Retard,2026-02-15 18:34:36.756623
PRM_00045336,CTR_004892,2023-03-04,314.35,2023-03-09,Payé,2026-02-15 18:34:36.756660
PRM_00045337,CTR_004893,2023-03-27,554.62,2023-03-27,Payé,2026-02-15 18:34:36.757804
PRM_00045338,CTR_004893,2023-04-26,554.62,2023-04-28,Payé,2026-02-15 18:34:36.757861
PRM_00045339,CTR_004893,2023-05-26,554.62,2023-05-26,Payé,2026-02-15 18:34:36.757904
PRM_00045340,CTR_004893,2023-06-25,554.62,2023-06-28,Payé,2026-02-15 18:34:36.757944
PRM_00045341,CTR_004893,2023-07-25,554.62,2023-07-28,Payé,2026-02-15 18:34:36.757982
PRM_00045342,CTR_004893,2023-08-24,554.62,2023-08-28,Payé,2026-02-15 18:34:36.758021
PRM_00045343,CTR_004893,2023-09-23,554.62,2023-09-28,Payé,2026-02-15 18:34:36.758060
PRM_00045344,CTR_004893,2023-10-23,554.62,2023-10-25,Payé,2026-02-15 18:34:36.758100
PRM_00045345,CTR_004893,2023-11-22,554.62,2023-11-23,Payé,2026-02-15 18:34:36.758138
PRM_00045346,CTR_004893,2023-12-22,554.62,2023-12-24,Payé,2026-02-15 18:34:36.758176
PRM_00045347,CTR_004893,2024-01-21,554.62,2024-01-22,Payé,2026-02-15 18:34:36.758216
PRM_00045348,CTR_004893,2024-02-20,554.62,2024-02-23,Payé,2026-02-15 18:34:36.758244
PRM_00045349,CTR_004893,2024-03-21,554.62,2024-03-23,Payé,2026-02-15 18:34:36.758265
PRM_00045350,CTR_004893,2024-04-20,554.62,2024-04-22,Payé,2026-02-15 18:34:36.758299
PRM_00045351,CTR_004893,2024-05-20,554.62,2024-05-20,Payé,2026-02-15 18:34:36.758337
PRM_00045352,CTR_004893,2024-06-19,554.62,2024-06-21,Payé,2026-02-15 18:34:36.758376
PRM_00045353,CTR_004893,2024-07-19,554.62,2024-08-03,Retard,2026-02-15 18:34:36.758412
PRM_00045354,CTR_004893,2024-08-18,554.62,2024-08-20,Payé,2026-02-15 18:34:36.758433
PRM_00045355,CTR_004893,2024-09-17,554.62,2024-09-29,Retard,2026-02-15 18:34:36.758454
PRM_00045356,CTR_004893,2024-10-17,554.62,2024-10-22,Payé,2026-02-15 18:34:36.758474
PRM_00045357,CTR_004893,2024-11-16,554.62,2024-11-18,Payé,2026-02-15 18:34:36.758493
PRM_00045358,CTR_004893,2024-12-16,554.62,2024-12-17,Payé,2026-02-15 18:34:36.758512
PRM_00045359,CTR_004894,2024-10-23,126.25,2024-10-27,Payé,2026-02-15 18:34:36.758811
PRM_00045360,CTR_004894,2024-11-22,126.25,2024-11-23,Payé,2026-02-15 18:34:36.758854
PRM_00045361,CTR_004894,2024-12-22,126.25,2024-12-22,Payé,2026-02-15 18:34:36.758893
PRM_00045362,CTR_004895,2024-01-06,780.66,2024-01-07,Payé,2026-02-15 18:34:36.759338
PRM_00045363,CTR_004895,2024-02-05,780.66,2024-02-07,Payé,2026-02-15 18:34:36.759392
PRM_00045364,CTR_004895,2024-03-06,780.66,2024-03-09,Payé,2026-02-15 18:34:36.759434
PRM_00045365,CTR_004895,2024-04-05,780.66,2024-04-09,Payé,2026-02-15 18:34:36.759475
PRM_00045366,CTR_004895,2024-05-05,780.66,2024-05-07,Payé,2026-02-15 18:34:36.759515
PRM_00045367,CTR_004895,2024-06-04,780.66,2024-06-08,Payé,2026-02-15 18:34:36.759557
PRM_00045368,CTR_004895,2024-07-04,780.66,2024-07-06,Payé,2026-02-15 18:34:36.759583
PRM_00045369,CTR_004895,2024-08-03,780.66,2024-08-05,Payé,2026-02-15 18:34:36.759604
PRM_00045370,CTR_004895,2024-09-02,780.66,2024-09-04,Payé,2026-02-15 18:34:36.759632
PRM_00045371,CTR_004895,2024-10-02,780.66,2024-10-06,Payé,2026-02-15 18:34:36.759669
PRM_00045372,CTR_004895,2024-11-01,780.66,2024-11-03,Payé,2026-02-15 18:34:36.759707
PRM_00045373,CTR_004895,2024-12-01,780.66,2024-12-30,Retard,2026-02-15 18:34:36.759740
